toi,tid,tfopwg_disp,pl_orbper,pl_trandep,pl_tranmid
"1532.01",327579226,"PC",8.9054070,6702.0000000,2460446.0024890
"1533.01",345143460,"PC",3.6458046,1168.0000000,2460446.4218050
"1534.01",354600221,"FP",1.4185300,560.0000000,2458764.8169800
"1535.01",420288086,"FP",6.5344463,3240.0000000,2459906.5777960
"1536.01",445137888,"FP",2.0136530,822.8974252,2459882.9513150
"1537.01",173612049,"PC",6.4902646,1080.0000000,2459874.8745990
"1538.01",177244357,"PC",6.5469200,2400.0000000,2458768.8470700
"1539.01",252636888,"FP",2.5902660,700.0000000,2459880.2809400
"1540.01",318746829,"FP",5.2273176,2856.0000000,2460421.2334950
"1541.01",319068154,"FP",3.7983639,3194.0000000,2460423.4015810
"1542.01",367607434,"FA",8.2916000,470.0000000,2458744.4435300
"1543.01",431585347,"FP",5.1366400,930.0000000,2458766.2079300
"1544.01",455791689,"PC",1.2918334,1224.0000000,2460609.8816500
"1545.01",127425841,"FP",1.5166573,1590.0000000,2459880.3194800
"1546.01",194203348,"PC",1.1334500,490.0000000,2458764.8332400
"1547.01",409520860,"FP",0.7193300,478.8230000,2458765.1141600
"1548.01",440100539,"FA",12.6017000,800.0000000,2458769.3236300
"1549.01",191146556,"FP",2.5798051,5740.0000000,2459881.3309910
"1550.01",241065596,"FP",1.6256942,1720.0000000,2459907.9490100
"1551.01",288348498,"PC",1.6754600,1250.0000000,2458765.1113800
"1552.01",326919774,"FP",7.5719300,420.0000000,2458771.7721900
"1553.01",327341626,"APC",5.9382163,6171.0000000,2460633.0059560
"1554.01",299158887,"KP",9.4341589,4001.9249350,2459444.8967460
"1555.01",441732151,"FP",2.0998900,27336.4000000,2458712.0887900
"1556.01",405794804,"FP",1.4412700,2750.0000000,2458740.2187300
"1557.01",320506985,"FP",1.0869700,860.0000000,2458765.3189700
"1558.01",117322779,"FP",0.6860100,910.0000000,2458791.0730100
"1559.01",241040309,"PC",3.4648951,1339.0000000,2459904.8893590
"1561.01",245462406,"FP",2.2745600,1020.0000000,2458791.8170400
"1562.01",249862365,"FP",0.9899900,420.0000000,2458791.5299000
"1564.01",250724252,"APC",0.5596691,4538.0000000,2460635.8701700
"1566.01",256414077,"FP",3.0110600,1617.2200000,2458793.3820700
"1568.01",284050395,"FP",1.3593200,2840.0000000,2458765.4756900
"1569.01",285666479,"FP",1.7161400,681.4490000,2458791.9836300
"1570.01",285674856,"FP",1.7462600,1110.0000000,2458790.8103800
"1571.01",285677945,"FP",1.2427000,663.7450000,2458791.5610600
"1572.01",292321872,"FP",8.6669800,9854.3000000,2458794.1521700
"1573.01",302773669,"KP",21.2164640,6499.0000000,2460463.9529650
"1575.01",316254876,"FP",2.4611008,1795.0000000,2459935.1263640
"1576.01",327011842,"FP",0.7838790,274.5156373,2459883.1064560
"1577.01",332154944,"FP",0.9983700,2730.0000000,2458791.3688200
"1578.01",348135793,"FP",1.9774100,5470.0000000,2458791.5867800
"1579.01",354400186,"FP",9.0776800,19171.9000000,2458794.2817200
"1580.01",354469661,"KP",4.7947749,6864.0000000,2460633.6657220
"1582.01",374400599,"FP",1.8932775,3415.0000000,2460649.1174400
"1583.01",403256331,"FP",3.7718800,450.0000000,2458765.8212300
"1584.01",418987806,"FP",0.8865400,870.0000000,2460633.0857870
"1585.01",444415148,"FP",1.8364100,470.0000000,2458764.8746000
"1586.01",445144327,"PC",1.8079400,540.0000000,2458765.6788900
"1587.01",458914949,"FP",12.5343031,1517.0000000,2459924.6811140
"1588.01",50120414,"PC",3.5810830,760.0000000,2459932.2665670
"1590.01",71854745,"FP",3.1031500,1760.0700000,2458793.5101400
"1592.01",186599508,"FP",5.6318074,1186.1481873,2458794.8964100
"1593.01",192372961,"FP",2.0631300,600.0000000,2458792.2964400
"1594.01",201154493,"FP",1.5123300,640.0000000,2458792.1989000
"1595.01",385105624,"FP",1.7498117,2549.0000000,2460662.1696290
"1596.01",431899140,"FP",1.9734615,1295.0000000,2459928.9349250
"1597.01",68152139,"FP",0.7377200,980.0000000,2458792.4652500
"1598.01",67418624,"PC",1.1020719,580.0000000,2459908.0345550
"1599.01",129979528,"KP",1.2198382,12160.1096043,2459883.1987880
"1601.01",139375960,"CP",5.3315500,4220.0000000,2458793.2772800
"1602.01",129991079,"FA",6.1595200,1230.0000000,2458792.5041200
"1603.01",73448352,"KP",4.7321735,8121.0000000,2460630.4196080
"1604.01",118301361,"FP",3.4660800,1620.0000000,2458793.3982800
"1605.01",101037590,"CP",8.7094632,4510.0000000,2459896.1326450
"1606.01",125735470,"APC",4.7126743,1941.0000000,2460228.5271390
"1607.01",26433869,"FP",1.0357235,480.0000000,2459471.3395680
"1608.01",138017750,"FP",2.4727425,2929.0000000,2460632.1789170
"1609.01",229951289,"FA",13.3118000,750.0000000,2458692.7353600
"1610.01",219776325,"PC",2.5287981,387.0000000,2460556.6675080
"1612.01",268403451,"KP",2.8641388,9597.0000000,2460334.8059050
"1613.01",272625214,"FP",5.2469991,1180.0000000,2458979.4907190
"1614.01",317397615,"FP",0.7438074,633.0000000,2460479.1379220
"1615.01",317507345,"FP",3.9401791,13317.0000000,2460473.2794980
"1616.01",322054600,"PC",1.3433022,1052.0000000,2460449.2881900
"1617.01",322202434,"FP",1.4013505,1532.0000000,2460420.9481540
"1618.01",376838000,"FP",2.1679000,560.0000000,2458765.0596500
"1619.01",377144784,"FP",2.3866952,586.0000000,2460447.1274300
"1620.01",378291076,"PC",1.5982014,296.0000000,2460422.2511000
"1621.01",387260717,"PC",6.4536240,200.0000000,2459659.5793620
"1622.01",388076005,"FP",1.7126115,340.0000000,2459880.6901810
"1623.01",407394748,"FP",0.7522775,1301.0000000,2460311.8828750
"1624.01",461387302,"FP",5.8089284,1111.0000000,2460630.6115720
"1625.01",470852531,"FP",1.4944600,890.0000000,2458765.5340400
"1626.01",157586003,"KP",3.3326189,8310.5066162,2459391.1849960
"1627.01",424435940,"KP",5.0172146,14236.9594003,2459393.3752480
"1628.01",284475976,"KP",2.1436364,9203.7552743,2459825.4595270
"1629.01",310003988,"KP",4.5421594,9760.0000000,2459686.2047820
"1630.01",317597583,"CP",12.0557353,807.0000000,2460654.5671850
"1631.01",29054413,"APC",15.2521892,871.2527446,2458795.5115020
"1632.01",51024887,"FP",8.2491871,117724.0282614,2458797.3449980
"1633.01",165551882,"FA",12.1582804,3430.7762638,2458798.1042170
"1634.01",201186294,"CP",0.9893300,1519.6695870,2458791.5150010
"1636.01",269892793,"FP",1.7729239,26694.3797428,2459882.4834250
"1637.01",286355915,"FP",4.0766840,10459.7272290,2459885.6663660
"1638.01",312862941,"PC",0.9150623,4304.9322224,2459908.4410500
"1639.01",348673213,"FP",0.9014650,3156.5658264,2458791.4680470
"1640.01",396562848,"CP",1.9495403,2089.2444115,2459767.3731060
"1641.01",422923265,"PC",1.8646725,570.0000000,2459906.8636020
"1643.01",298647682,"PC",20.0795217,1065.5355707,2459815.9531550
"1644.01",22843856,"FP",1.8497201,5750.0000000,2459521.6186330
"1645.01",184679932,"FP",2.1721416,17864.5520776,2458791.4255460
"1646.01",387527558,"FA",3.6239090,26979.8210456,2458794.1033560
"1647.01",154927364,"FP",6.9744232,9189.0000000,2460334.9440970
"1648.01",376353509,"CP",7.3315684,893.0000000,2460467.8809260
"1649.01",116608612,"FP",3.4557863,6423.0000000,2460310.7184750
"1650.01",122485078,"FP",9.1505000,1370.0000000,2458822.0987400
"1651.01",138168780,"KP",3.7649949,14735.0000000,2460474.1819870
"1652.01",154867950,"FP",0.6664948,260.0000000,2458870.5077190
"1653.01",156724719,"PC",10.9568722,4643.0000000,2460658.8810150
"1654.01",258829450,"PC",1.8347892,242.0000000,2460556.9100250
"1655.01",266500992,"PC",3.2786617,1101.0000000,2460662.3132280
"1657.01",27677846,"FP",5.6309047,1683.0000000,2459936.3595250
"1658.01",286561122,"FP",0.6803433,565.5754223,2459910.5579000
"1659.01",288631580,"CP",5.8775548,412.2881337,2459757.3563210
"1659.02",288631580,"PC",3.3985674,171.0000000,2459907.3398820
"1660.01",311121985,"FP",1.3561596,482.0000000,2460309.8547050
"1661.01",312122956,"FP",2.0492064,1030.0000000,2459547.0654650
"1662.01",339538183,"FP",2.6093167,1984.0000000,2459935.3906850
"1663.01",353367071,"FP",2.3753200,1940.0000000,2458819.3987400
"1664.01",353782445,"PC",11.8350790,336.0000000,2460653.8152990
"1665.01",354006740,"FP",1.7640600,870.0000000,2458819.0041700
"1666.01",368536386,"FP",1.6943300,650.0000000,2458818.7401200
"1667.01",409183335,"FP",3.3212500,5760.0000000,2458818.2281500
"1668.01",417705690,"FP",2.3633110,1121.0000000,2460311.6168800
"1669.01",428679607,"CP",2.6800536,456.0000000,2460660.8236830
"1671.01",459903429,"FA",8.1366400,840.0000000,2458821.0487600
"1672.01",468828873,"FP",3.8954139,911.0000000,2459957.4407940
"1673.01",470315428,"FP",1.0862500,1110.0000000,2458818.1974600
"1674.01",73104318,"FP",7.4549400,2280.0000000,2458822.5932400
"1675.01",81831095,"PC",3.1330840,1192.0000000,2459935.2182050
"1676.01",8400842,"KP",3.1915257,8587.0000000,2460657.3825570
"1677.01",87090944,"PC",0.6435807,876.6807794,2459910.3734930
"1678.01",96291218,"FP",13.7058173,5788.0000000,2459917.0908210
"1679.01",9837861,"FP",0.6565741,423.0000000,2460312.3105410
"1680.01",259168516,"CP",4.8026561,4358.1157678,2459657.3940710
"1681.01",321041369,"PC",1.5379237,1135.0000000,2460309.8540070
"1682.01",367366318,"KP",2.7347651,9209.0000000,2460662.4852020
"1683.01",58542531,"CP",3.0575240,1117.9638175,2458816.4115240
"1684.01",85031598,"PC",1.1549925,739.0000000,2460662.0896060
"1685.01",28900646,"CP",0.6691449,1254.3711932,2459910.9380930
"1686.01",102672709,"PC",6.7053949,575.2056582,2458818.5987300
"1687.01",103448870,"PC",10.2596322,1080.9213165,2458816.8435050
"1688.01",121966220,"FP",6.7171913,9138.7150710,2459914.9010640
"1689.01",198384408,"FA",9.1238101,283.3240870,2458823.2559360
"1690.01",267574918,"CP",1.4079369,484643.7441389,2459419.9873510
"1691.01",268334473,"CP",16.7368995,989.0000000,2460458.3064870
"1692.01",288636342,"PC",17.7286608,1086.4618139,2459725.0182580
"1693.01",353475866,"CP",1.7666920,830.5082973,2458817.6849650
"1694.01",396740648,"CP",3.7701296,4361.1801082,2458843.6576270
"1695.01",422756130,"CP",3.1342946,1183.6060713,2458791.5191370
"1696.01",470381900,"CP",2.5005291,12579.3504758,2459911.8321250
"1697.01",1884091865,"PC",10.7165240,1280.0000000,2459755.1747410
"1698.01",190223929,"PC",17.0419800,3520.0000000,2458847.6972600
"1699.01",22705558,"PC",4.5470055,813.7370725,2459606.9106670
"1700.01",23650642,"FP",1.1235500,1020.0000000,2458843.3802900
"1701.01",274215536,"PC",1.3341738,2283.6562849,2459937.3897460
"1703.01",453387619,"PC",1.2016105,2414.8791188,2459605.5267370
"1704.01",95129101,"FP",3.9299830,2270.0000000,2459575.1958330
"1705.01",137500798,"FP",13.2054538,644.0000000,2460328.2876330
"1706.01",230377505,"PC",4.5156072,449.0000000,2460654.2747940
"1706.02",230377505,"PC",7.4057777,325.0000000,2460660.0421730
"1707.01",240148934,"FP",2.0236500,1710.0000000,2458843.2667700
"1708.01",241173474,"APC",11.4419200,5510.0000000,2458853.1211000
"1709.01",29119552,"PC",7.6288424,10850.0000000,2459597.1983080
"1710.01",445805961,"CP",24.2833782,2844.0000000,2460439.6668090
"1711.01",461662295,"FP",10.2558000,5740.0000000,2458844.8546600
"1712.01",67926921,"FP",3.5662760,3870.0000000,2459606.8495960
"1713.01",15863518,"PC",0.5572565,1198.7212417,2458842.7096900
"1714.01",239154970,"KP",3.4744763,12920.0000000,2459603.4255380
"1715.01",142090065,"FP",2.8269356,950.9544382,2459738.5174590
"1716.01",14336130,"CP",8.0823540,559.0000000,2460298.6780710
"1717.01",149833117,"PC",4.0523890,8976.0000000,2460310.5091060
"1718.01",257241363,"PC",5.5870396,1907.0000000,2460278.3095880
"1719.01",293617835,"PC",2.7552586,338.0000000,2460337.5507280
"1722.01",85242435,"PC",9.6052235,1437.0000000,2460323.3196770
"1723.01",71431780,"CP",13.7270395,901.0000000,2460307.7685580
"1724.01",81212286,"FP",0.6850808,2675.7176662,2458843.0278210
"1726.01",130181866,"CP",7.1079340,501.6058242,2458845.3730510
"1726.02",130181866,"CP",20.5438153,799.3817133,2459583.6371030
"1727.01",241225337,"PC",1.8308782,464.5713657,2458842.7849340
"1728.01",285048486,"CP",3.4913952,5400.0000000,2459604.3990930
"1729.01",298666530,"FP",0.5732087,432048.7343961,2458842.5057150
"1730.01",318022259,"CP",6.2262315,1488.0000000,2459952.6352710
"1730.02",318022259,"CP",2.1555232,742.0000000,2459961.1325170
"1730.03",318022259,"CP",12.5739572,2170.0000000,2459598.3722830
"1731.01",371234684,"KP",3.9228042,13970.0000000,2459603.8650800
"1732.01",470987100,"PC",4.1192231,1236.5042452,2459601.2399010
"1733.01",53427308,"FP",5.8032200,1710.0000000,2458844.7654000
"1734.01",224596152,"PC",28.8745078,584.5089133,2458688.8663620
"1735.01",365673804,"PC",10.3857602,380.0000000,2460395.9414540
"1736.01",408618999,"CP",7.0731057,439.0000000,2460660.0933140
"1737.01",233009109,"PC",14.4479828,218.0000000,2460653.0425680
"1738.01",104208182,"PC",3.6985817,3061.8238445,2458792.6566330
"1739.01",159418353,"CP",8.3033493,571.0000000,2460661.4350230
"1740.01",174041208,"PC",19.4284190,850.4127883,2458741.0586140
"1741.01",198206613,"PC",10.9406641,440.0000000,2459852.0919290
"1742.01",219857012,"CP",21.2690422,350.0000000,2460660.8306970
"1743.01",219860288,"CP",4.2660553,1700.0000000,2459660.4942120
"1744.01",229455001,"CP",22.3417286,472.0000000,2460623.3204390
"1745.01",232635922,"PC",5.9848710,2583.7788262,2459653.4783640
"1746.01",232650365,"PC",2.5253323,1258.5718559,2458684.7843780
"1746.02",232650365,"PC",3.8776815,1077.9105507,2459660.6409910
"1747.01",233071822,"PC",2.7546548,394.0000000,2460657.3065690
"1748.01",233071926,"PC",1.8318623,403.1219726,2459662.4491140
"1749.01",233602827,"CP",4.4891367,1271.1867023,2459763.3230550
"1749.02",233602827,"CP",9.0447039,1611.0010188,2459647.5151970
"1750.01",237099296,"PC",11.3373614,1194.0451617,2459663.8225570
"1752.01",287139872,"CP",0.9351891,1150.2871156,2459662.7311740
"1753.01",289580577,"CP",5.3846239,630.6901313,2459653.7337540
"1754.01",332477926,"PC",16.2143217,1553.7064339,2459662.8022230
"1756.01",364074068,"PC",2.7830114,916.2640701,2458764.8518740
"1757.01",367753709,"PC",2.1256870,570.6858828,2459633.2611160
"1758.01",367858035,"CP",20.7051499,1822.0000000,2460421.6968410
"1760.01",420112587,"FP",11.0626660,4957.8780942,2458691.5314960
"1761.01",424391516,"PC",11.5922513,373.1625573,2459714.9137360
"1762.01",435680451,"PC",24.1412290,1612.7795426,2458810.9212610
"1763.01",441739871,"PC",3.7978720,1501.0825028,2458684.7880070
"1765.01",272672133,"PC",3.4939580,3650.0000000,2459690.1025160
"1766.01",67666096,"KP",2.7033942,10340.0000000,2459635.2072630
"1767.01",8767448,"KP",4.3532339,10270.0000000,2458892.5106270
"1768.01",137906197,"CP",7.3377236,795.0000000,2460331.4447180
"1769.01",287225295,"APC",0.6097554,670.0000000,2460338.4701410
"1770.01",457138169,"FP",1.0924536,874.5801040,2459605.8931770
"1771.01",252479260,"KP",3.2122302,14429.0000000,2460362.1052270
"1772.01",85293053,"CP",8.0542207,706.8165307,2459628.8498720
"1773.01",332064670,"KP",0.7365463,384.6733121,2458870.6928280
"1774.01",4897275,"CP",16.7100422,615.2873631,2458872.3411550
"1775.01",9348006,"CP",10.2405483,9950.0000000,2459635.3643260
"1776.01",21535395,"CP",2.8009915,204.8553325,2458871.4885660
"1777.01",29191624,"CP",14.6503935,330.0000000,2459635.1165240
"1778.01",39699648,"CP",6.5273884,415.4308910,2458875.9975320
"1779.01",67646988,"KP",1.8817191,99270.0000000,2459633.1198670
"1780.01",99834717,"KP",1.7063264,10980.0000000,2459632.7450420
"1781.01",137881699,"KP",2.9720774,6440.0000000,2459633.4969240
"1782.01",160045097,"CP",4.9877056,1192.3398198,2459635.7374440
"1782.02",160045097,"CP",1.8290294,704.8493933,2459632.8168080
"1782.03",160045097,"PC",18.7559765,1506.8183310,2459625.0595050
"101.01",231663901,"KP",1.4303699,18960.7122944,2458326.0091170
"102.01",149603524,"KP",4.4119372,14711.8810303,2460982.0654620
"103.01",336732616,"KP",3.5478540,10424.3718000,2458327.2525600
"104.01",231670397,"KP",4.0872956,3572.1712499,2460150.6086770
"105.01",144065872,"KP",2.1846669,11535.5475157,2460904.4126750
"106.01",38846515,"KP",2.8493827,7740.4889995,2460988.0682490
"107.01",92352620,"KP",3.9502008,13914.0000000,2460176.9933340
"108.01",289793076,"KP",3.0440495,22807.0101774,2458328.0850250
"110.01",281459670,"KP",3.1743504,15457.3247576,2458328.0399340
"111.01",355703913,"KP",2.1061569,12142.2238514,2458326.1054860
"112.01",388104525,"KP",2.4997996,14621.2059647,2460069.7736460
"113.01",97409519,"KP",3.3728770,17163.6041900,2458327.0530850
"114.01",25155310,"KP",3.2887898,7005.7247902,2458327.5199580
"115.01",281541555,"KP",4.7423709,12650.8110411,2458329.9031550
"116.01",238176110,"KP",2.7985802,16708.7151957,2458326.6889160
"117.01",322307342,"KP",3.5862962,5729.3246858,2459063.6557910
"118.01",266980320,"CP",6.0344634,1750.6457632,2460899.8838420
"119.01",278683844,"PC",5.5411113,597.3296582,2460987.3486040
"119.02",278683844,"PC",10.6917300,498.5173154,2460979.5938030
"120.01",394137592,"CP",11.5350760,2389.9061600,2458332.0828050
"121.01",207081058,"APC",14.7741056,15041.0000000,2459074.3291100
"122.01",231702397,"CP",5.0780325,5923.1283069,2458329.1189880
"123.01",290131778,"CP",3.3088922,4736.0000000,2460175.0350280
"124.01",29831208,"APC",1.8428078,1950.0000000,2460042.1995130
"126.01",70440470,"KP",3.0354017,16196.2158157,2458326.7308610
"127.01",234523599,"CP",3.7955178,52278.9940979,2458325.6506030
"128.01",391949880,"CP",4.9404714,455.0000000,2460175.8671590
"129.01",201248411,"CP",0.9809720,6178.3924210,2460205.6468620
"130.01",263003176,"CP",14.3392144,392.6346872,2458336.5576510
"131.01",235037761,"APC",6.2407826,6114.0000000,2460173.3385510
"132.01",89020549,"CP",2.1096805,1309.7297126,2458326.9049180
"133.01",219338557,"PC",8.1995368,903.3694431,2458327.2802730
"134.01",234994474,"CP",1.4015183,593.7540922,2458326.0340320
"137.01",176957796,"FA",4.8173797,1800.0000000,2459199.4403150
"138.01",277683130,"APC",6.1982658,3896.0000000,2460175.1423800
"139.01",62483237,"CP",11.0708575,1149.7328034,2458334.8915630
"140.01",140068425,"APC",2.2813432,1126.6619488,2458327.3998280
"142.01",425934411,"PC",0.8533534,25080.3290695,2458325.4859010
"143.01",25375553,"KP",2.3109689,6829.4236495,2460155.8708100
"144.01",261136679,"CP",6.2678320,321.0000000,2460011.5506530
"145.01",265612438,"PC",5.1300200,3376.0000000,2459060.6424000
"146.01",355636844,"FP",6.3055600,860.0000000,2459080.9032500
"147.01",220435095,"FP",3.4231002,8643.1016455,2460185.3655600
"148.01",393940766,"CP",4.8670758,4965.8114653,2459062.2611220
"149.01",260985861,"PC",3.3399432,9074.0787832,2458597.9398630
"150.01",271893367,"CP",5.8574075,6489.7302346,2459995.6456280
"151.01",382302241,"FP",1.5978200,1713.6900000,2458326.0501300
"152.01",403287048,"FP",7.0077600,3666.9900000,2458327.9233700
"153.01",231081369,"APC",7.6316384,4580.0000000,2460069.8673580
"154.01",389525208,"FP",6.7465700,2970.0000000,2458329.3608500
"155.01",129637892,"PC",5.4499753,973.0000000,2460168.8137690
"156.01",220518305,"FP",14.1520377,3180.4559232,2460968.4087500
"157.01",140691463,"CP",2.0845434,12504.8250190,2458543.3383240
"158.01",403136413,"FP",2.5126600,2790.0100000,2458326.3781100
"159.01",394657039,"CP",3.7628372,11360.0000000,2459382.2327090
"160.01",253917293,"FP",4.6080000,3213.2200000,2458327.3762700
"161.01",348770361,"PC",2.7684331,3234.0971112,2459388.7873120
"162.01",99493790,"APC",7.7646910,24530.0000000,2459078.3930530
"164.01",79395355,"FP",7.3189800,3809.3000000,2458328.3373300
"165.01",350743714,"FP",7.7576430,7336.6908822,2460746.6197670
"166.01",147203645,"PC",5.0611315,5276.0349302,2459065.3165930
"167.01",149990841,"PC",4.4531846,5910.0000000,2459387.8938480
"168.01",369457671,"PC",2.3144600,1190.0000000,2458326.4928000
"169.01",183120439,"CP",2.2554459,5283.7103901,2459062.7180520
"170.01",394698182,"PC",3.7115129,12280.0000000,2459387.0086570
"171.01",309257814,"PC",1.2386010,12167.5309178,2458570.4081330
"171.02",309257814,"FP",1.8135767,4166.2802035,2458569.7733080
"172.01",29857954,"CP",9.4768600,2980.0000000,2458326.9224200
